zx_code_fldname,zx_code_value,zx_code_value_up,zx_code_cmmt,zx_code_desc1,zx_code_desc2,zx_code_rmk,zx_code_char#1,zx_code_char#2,zx_code_num#1,zx_code_num#2
CoA_Charac_Russian,ADHESION TEST-PEN KNIFE METHOD,,Испытание на адгезию методом решетчатых надрезов,,,,,,0,0
CoA_Charac_Russian,ALKYD SILICATE HYDROLYSIS (MORPH GEL),,Гидролиз алкидных силикатов (морфо гель),,,,,,0,0
CoA_Charac_Russian,COALESCENCE TEST,,Испытание на коалесценцию,,,,,,0,0
CoA_Charac_Russian,COLOUR MATCHING VISUAL ASSESSMENT,,Визуальная оценка соответствия цветов,,,,,,0,0
CoA_Charac_Russian,COLOUR MEASUREMENT BY DATACOLOR,,Измерение цвета с помощью DATACOLOR,,,,,,0,0
CoA_Charac_Russian,COLOUR STRENGTH,,Насыщенность цвета,,,,,,0,0
CoA_Charac_Russian,CURE SPEED (MEK DOUBLE RUBS TEST),,Скорость отверждения (тест на двойное истирание  МЕК),,,,,,0,0
CoA_Charac_Russian,DRYING TIME (BK RECORDER),,Время высыхания,,,,,,0,0
CoA_Charac_Russian,DRYING TIME (HARD DRY),,Время высыхания (до твёрдой плёнки),,,,,,0,0
CoA_Charac_Russian,DRYING TIME (TOUCH DRY),,Время высыхания (до отлипа),,,,,,0,0
CoA_Charac_Russian,FINENESS OF GRIND,,Степень перетира,,,,,,0,0
CoA_Charac_Russian,FLASH POINT (SETAFLASH CLOSED CUP),,Температура вспышки (в закрытой емкости SETAFLASH ),,,,,,0,0
CoA_Charac_Russian,GEL TIME,,Время гелеобразования,,,,,,0,0
CoA_Charac_Russian,GLOSS AT 60º,,Глянец при 60º,,,,,,0,0
CoA_Charac_Russian,HARDNESS BY SHORE DUROMETER,,Твердость по Шору с помощью дюрометра,,,,,,0,0
CoA_Charac_Russian,HEAT RESISTANCE-MUFFLE FURNACE,,Термостойкость - Муфельная печь,,,,,,0,0
CoA_Charac_Russian,MASS TONE (DE),,Массовый тон (DE) (Цвет в массе),,,,,,0,0
CoA_Charac_Russian,OPACITY,,Укрывистость,,,,,,0,0
CoA_Charac_Russian,POT-LIFE @ 25ºC,,Жизнеспособность при 25ºC,,,,,,0,0
CoA_Charac_Russian,POT-LIFE @ 38ºC,,Жизнеспособность при 38ºC,,,,,,0,0
CoA_Charac_Russian,SAG RESISTANCE (SAG TESTERS @ 25ºC),,Устойчивость к стеканию при 25ºC,,,,,,0,0
CoA_Charac_Russian,SAG RESISTANCE (SAG TESTERS @ 38ºC),,Устойчивость к стеканию при 38ºC,,,,,,0,0
CoA_Charac_Russian,SAG RESISTANCE(HOLD UP BY AIRLESS SPRAY),,Устойчивость к стеканию (БВР),,,,,,0,0
CoA_Charac_Russian,SAG RESISTANCE(SLUMP TEST - CHARTEK),,Устойчивость к стеканию(Тест на спад - CHARTEK),,,,,,0,0
CoA_Charac_Russian,SOLID CONTENT (1H @ 105º),,Испытание на содержание нелетучих веществ (1H @ 105º),,,,,,0,0
CoA_Charac_Russian,SOLID CONTENT (3H @ 105º),,Испытание на содержание нелетучих веществ (3H @ 105º),,,,,,0,0
CoA_Charac_Russian,SOLIDS CONTENT (CURING AGENTS),,Содержание нелетучих веществ (Отвердитель),,,,,,0,0
CoA_Charac_Russian,SOLVENT RESISTANCE (DOUBLE RUB TEST),,Стойкость к растворителям (двойной тест на истирание),,,,,,0,0
CoA_Charac_Russian,SPECIFIC GRAVITY (INTERCRETE TEST),,Удельный вес (Тест INTERCRETE),,,,,,0,0
CoA_Charac_Russian,SPECIFIC GRAVITY (PRESSURE CUP),,Удельный вес (пикнометр давления),,,,,,0,0
CoA_Charac_Russian,SPECIFIC GRAVITY (WEIGHT PER GALLON CUP),,Удельный вес (вес на галлон чашки),,,,,,0,0
CoA_Charac_Russian,TOTAL SOLID % BY WEIGHT,,Всего твердых веществ (сухой остаток) % по  весу,,,,,,0,0
CoA_Charac_Russian,VISCOSITY (B4 FLOW CUP),,Вязкость (воронка B4),,,,,,0,0
CoA_Charac_Russian,VISCOSITY (BROOKFIELD RVT-FILLERS),,Вязкость (вискозиметр Брукфильда RVT- наполнителей),,,,,,0,0
CoA_Charac_Russian,VISCOSITY (BROOKFIELD) @ 25ºC,,Вязкость (Ротационный вискозиметр Брукфильда) при 25ºC,,,,,,0,0
CoA_Charac_Russian,VISCOSITY (BROOKFIELD) @ 38ºC,,Вязкость (Ротационный вискозиметр Брукфильда) при 38ºC,,,,,,0,0
CoA_Charac_Russian,VISCOSITY (CONE & PLATE),,Вязкость (конус и пластина),,,,,,0,0
CoA_Charac_Russian,VISCOSITY (INTERCRETE TEST),,Вязкость (Тест INTERCRETE),,,,,,0,0
CoA_Charac_Russian,VISCOSITY (ROTOTHINNER),,Вязкость (ротационный вискозиметр),,,,,,0,0
CoA_Charac_Russian,VISCOSITY (STORMER),,Вязкость (вискозиметр Штормера),,,,,,0,0
CoA_Charac_Russian,VISCOSITY(CHARTEK-BROOKFIELD)?,,Вязкость (CHARTEK - вискозиметр Брукфильда),,,,,,0,0
CoA_Charac_Russian,VISCOSITY(NON/SLOW FLOWING MATERIALS),,Вязкость (не текучих или слабо текучих материалов),,,,,,0,0
CoA_Charac_Russian,VOLATILE ORGANIC CONTENT (VOC),,Содержание летучих органических веществ (VOC),,,,,,0,0
CoA_Charac_Russian,VOLUME SOLIDS (ASTM D2697 METHOD),,Объёмная доля нелетучих веществ (Метод ASTM D2697),,,,,,0,0
CoA_Charac_Russian,VOLUME SOLIDS (ISO3233 METHOD),,Объёмная доля нелетучих веществ (Метод ISO 3233),,,,,,0,0
CoA_Charac_Russian,WALK ON TIME (BALLAST SPACE COATINGS),,Время прохождения (Покрытие балластного пространства),,,,,,0,0
CoA_Charac_Russian,WALK-ON TIME (MANUAL METHOD),,Время прохождения  (Ручной метод),,,,,,0,0
CoA_Charac_Russian,WET FILM THICKNESS,,Толщина мокрой пленки,,,,,,0,0
CoA_Charac_Russian,Zinc content(% dry film),,Содержание цинка (% сухой пленки),,,,,,0,0
CoA_ChromaScan,AAB018,,MUNSELL 5Y9/1,,OFF WHITE PART A,,,,0,0
CoA_ChromaScan,AAB034,,KNS 80940,,OFF WHITE PART A,,,,0,0
CoA_ChromaScan,AAB132,,RAL1023,,RAL1023 TRAFFIC YELLOW PART A,,,,0,0
CoA_ChromaScan,AAB134,,IP B134,,YELLOW PART A,,,,0,0
CoA_ChromaScan,AAB149,,KNS 2.2Y7.9/12.5 (KNS 31799),,YELLOW PART A,,,,0,0
CoA_ChromaScan,AAB168,,RAL1003,,RAL1003 SIGNAL YELLOW PART A,,,,0,0
CoA_ChromaScan,AAB188,,RAL3015,,RAL3015 PINK PART A,,,,0,0
CoA_ChromaScan,AAB299,,RAL3020,,RAL3020 TRAFFIC RED PART A,,,,0,0
CoA_ChromaScan,AAB340,,MUNSELL 7.5BG8/2,,PALE BLUE PART A,,,,0,0
CoA_ChromaScan,AAB85U,,IP B85U,,GREEN PART A,,,,0,0
CoA_ChromaScan,AAB890,,RAL4008,,RAL4008 SIGNAL VIOLET PART A,,,,0,0
CoA_ChromaScan,AAB898,,RAL5012,,RAL5012 LIGHT BLUE PART A,,,,0,0
CoA_ChromaScan,AAB915,,RAL5015,,RAL5015 SKY BLUE PART A,,,,0,0
CoA_ChromaScan,AAB953,,RAL5005,,RAL5005 SIGNAL BLUE PART A,,,,0,0
CoA_ChromaScan,AAC018,,RAL9001,,RAL9001 CREAM PART A,,,,0,0
CoA_ChromaScan,AAC152,,MUNSELL 2.5Y8/12,,YELLOW PART A,,,,0,0
CoA_ChromaScan,AAC21J,,CBCC N5.25,,DARK GREY PART A,,,,0,0
CoA_ChromaScan,AAC243,,RAL2008,,RAL2008 BRIGHT RED ORANG PART A,,,,0,0
CoA_ChromaScan,AAC47R,,KNS E-52792,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAC633,,RAL5009,,RAL5009 AZURE BLUE PART A,,,,0,0
CoA_ChromaScan,AAC64E,,KNS E-55404,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAC866,,JPMA 737,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAC919,,JPMA 837,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAC922,,RAL5002,,RAL5002 ULTRAMARINE BLUE PART A,,,,0,0
CoA_ChromaScan,AAC924,,RAL5022,,RAL5022 NIGHT BLUE PART A,,,,0,0
CoA_ChromaScan,AAC938,,RAL5010,,RAL5010 GENTIAN BLUE PART A,,,,0,0
CoA_ChromaScan,AAD001,,MUNSELL N9,,OFF WHITE PART A,,,,0,0
CoA_ChromaScan,AAD201,,RAL1007,,RAL1007 DAFFODIL YELLOW PART A,,,,0,0
CoA_ChromaScan,AAD227,,RAL2003,,RAL2003 PASTEL ORANGE PART A,,,,0,0
CoA_ChromaScan,AAD44P,,MUNSELL 9.5B7.5/0.4,,GREY PART A,,,,0,0
CoA_ChromaScan,AAD541,,"BS4800 	14E53",,ELFIN GREEN PART A,,,,0,0
CoA_ChromaScan,AAD562,,RAL6024,,RAL6024 TRAFFIC GREEN PART A,,,,0,0
CoA_ChromaScan,AAD583,,RAL6029,,RAL6029 MINT GREEN PART A,,,,0,0
CoA_ChromaScan,AAD704,,RAL7035,,RAL7035 LIGHT GREY PART A,,,,0,0
CoA_ChromaScan,AAD79F,,MUNSELL 2.5Y7/12,,YELLOW PART A,,,,0,0
CoA_ChromaScan,AAD921,,KNS 57315,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAE019,,RAL1013,,RAL1013 OYSTER WHITE PART A,,,,0,0
CoA_ChromaScan,AAE03E,,MUNSELL 10GY9/4,,GREEN PART A,,,,0,0
CoA_ChromaScan,AAE055,,RAL1014,,RAL1014 IVORY PART A,,,,0,0
CoA_ChromaScan,AAE109,,RAL1002,,SAND YELLOW PART A,,,,0,0
CoA_ChromaScan,AAE113,,RAL1012,,RAL1012 LEMON YELLOW PART A,,,,0,0
CoA_ChromaScan,AAE12H,,MUNSELL JP MUN 5B2/5,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAE160,,BS4800 08C35,,BAMBOO PART A,,,,0,0
CoA_ChromaScan,AAE298,,RAL3001,,RAL3001 SIGNAL RED PART A,,,,0,0
CoA_ChromaScan,AAE322,,RAL6019,,RAL6019 PASTEL GREEN PART A,,,,0,0
CoA_ChromaScan,AAE383,,KNS 39814(Approx.9.0GY7.9/5.3),,LIGHT GREEN PART A,,,,0,0
CoA_ChromaScan,AAE441,,RAL6027,,RAL6027 LIGHT GREEN PART A,,,,0,0
CoA_ChromaScan,AAE563,,RAL6032,,RAL6032 SIGNAL GREEN PART A,,,,0,0
CoA_ChromaScan,AAE589,,RAL6001,,RAL6001 EMERALD GREEN PART A,,,,0,0
CoA_ChromaScan,AAE81M,,MUNSELL 1.0PB4.3/9.2,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAE832,,BS4800 22C37,,BLACK GRAPES PART A,,,,0,0
CoA_ChromaScan,AAE84J,,NCS S2060Y30R,,YELLOW PART A,,,,0,0
CoA_ChromaScan,AAE918,,RAL5019,,RAL5019 CAPRI BLUE PART A,,,,0,0
CoA_ChromaScan,AAE971,,RAL5013,,RAL5013 COBALT BLUE PART A,,,,0,0
CoA_ChromaScan,AAE98Y,,JP MUNSELL 2.5P5/5,,VIOLET PART A,,,,0,0
CoA_ChromaScan,AAF000,,BS4800 10A03,,MIST GREY PART A,,,,0,0
CoA_ChromaScan,AAF191,,BS381C 447,,SALMON PINK PART A,,,,0,0
CoA_ChromaScan,AAF259,,RAL2001,,RAL2001 RED ORANGE PART A,,,,0,0
CoA_ChromaScan,AAF321,,MUNSELL 2.5G7/2,,LIGHT GREEN PART A,,,,0,0
CoA_ChromaScan,AAF526,,RAL6018,,RAL6018 YELLOW GREEN PART A,,,,0,0
CoA_ChromaScan,AAF626,,RAL6005,,RAL6005 MOSS GREEN PART A,,,,0,0
CoA_ChromaScan,AAF684,,IP F684,,SURF GREY PART A,,,,0,0
CoA_ChromaScan,AAF82H,,MUNSELL 2.5Y7/1,,GREY PART A,,,,0,0
CoA_ChromaScan,AAF902,,JPMA 806,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAF90R,,KCC JK491(8.3RP8.3/4.7),,PINK PART A,,,,0,0
CoA_ChromaScan,AAG021,,RAL1000,,RAL1000 GREEN BEIGE PART A,,,,0,0
CoA_ChromaScan,AAG105,,MUNSELL 10YR7/2,,BUFF PART A,,,,0,0
CoA_ChromaScan,AAG10E,,SAMHWA A1113,,LIGHT GREEN PART A,,,,0,0
CoA_ChromaScan,AAG11A,,MUNSELL 5R7/5,,PINK PART A,,,,0,0
CoA_ChromaScan,AAG360,,MUNSELL 7.5BG7/2,,AQUAMIST BLUE PART A,,,,0,0
CoA_ChromaScan,AAG496,,BS381C 217,,SEA GREEN PART A,,,,0,0
CoA_ChromaScan,AAG590,,RAL6002,,RAL6002 LEAF GREEN PART A,,,,0,0
CoA_ChromaScan,AAG900,,RAL5007,,RAL5007 BRILLIANT BLUE PART A,,,,0,0
CoA_ChromaScan,AAGE08,,6.7GY8.2/0.3 (US#74708),,POLAR WHITE PART A,,,,0,0
CoA_ChromaScan,AAH051,,MUNSELL N8,,GREY PART A,,,,0,0
CoA_ChromaScan,AAH108,,RAL1001,,RAL1001 BEIGE PART A,,,,0,0
CoA_ChromaScan,AAH140,,IP H140,,CREAM PART A,,,,0,0
CoA_ChromaScan,AAH296,,RAL3011,,RAL3011 BROWN RED PART A,,,,0,0
CoA_ChromaScan,AAH685,,JPMA 1004(N7.0),,LIGHT GREY PART A,,,,0,0
CoA_ChromaScan,AAI103,,RAL5023,,RAL5023 DISTANT BLUE PART A,,,,0,0
CoA_ChromaScan,AAI605,,RAL9005,,RAL9005 JET BLACK PART A,,,,0,0
CoA_ChromaScan,AAI615,,MUNSELL 10BG6/1,,BLUE GREY PART A,,,,0,0
CoA_ChromaScan,AAI747,,MUNSELL 5Y7/1,,MUSHROOM PART A,,,,0,0
CoA_ChromaScan,AAI849,,MUNSELL N7.5,,STONE GREY PART A,,,,0,0
CoA_ChromaScan,AAJ105,,RAL1019,,RAL1019 GREY BEIGE PART A,,,,0,0
CoA_ChromaScan,AAJ161,,RAL1011,,RAL1011 BROWN BEIGE PART A,,,,0,0
CoA_ChromaScan,AAJ44X,,RAL3032,,RAL3032 PEARL RUBY RED PART A,,,,0,0
CoA_ChromaScan,AAJ489,,JP MUNSELL 10GY6/5,,GREEN PART A,,,,0,0
CoA_ChromaScan,AAJ491,,RAL6017,,RAL6017 MAY GREEN PART A,,,,0,0
CoA_ChromaScan,AAJ684,,MUNSELL N6.5,,GREY PART A,,,,0,0
CoA_ChromaScan,AAJ919,,BS4800 20D45,,ENSIGN PART A,,,,0,0
CoA_ChromaScan,AAK002,,BS381C 630,,FRENCH GREY PART A,,,,0,0
CoA_ChromaScan,AAK214,,RAL8001,,RAL8001 OCHRE BROWN PART A,,,,0,0
CoA_ChromaScan,AAK363,,RAL6021,,RAL6021 PALE GREEN PART A,,,,0,0
CoA_ChromaScan,AAK379,,JPMA 634 (7.5BG6/1.5 ),,GREY PART A,,,,0,0
CoA_ChromaScan,AAK516,,RAL6000,,RAL6000 PATINA GREEN PART A,,,,0,0
CoA_ChromaScan,AAK665,,RAL7036,,RAL7036 PLATINUM GREY PART A,,,,0,0
CoA_ChromaScan,AAK705,,FEDERAL 26270,,HAZE GREY PART A,,,,0,0
CoA_ChromaScan,AAK766,,RAL7001,,RAL7001 SILVER GREY PART A,,,,0,0
CoA_ChromaScan,AAL547,,RAL6010,,RAL6010 GRASS GREEN PART A,,,,0,0
CoA_ChromaScan,AAL685,,MUNSELL N6.0,,GREY PART A,,,,0,0
CoA_ChromaScan,AAM018,,RAL7030,,RAL7030 STONE GREY PART A,,,,0,0
CoA_ChromaScan,AAM051,,RAL7004,,RAL7004 SIGNAL GREY PART A,,,,0,0
CoA_ChromaScan,AAM257,,FEDERAL 20109,,RED OXIDE PART A,,,,0,0
CoA_ChromaScan,AAM272,,RAL3009,,RAL3009 OXIDE RED PART A,,,,0,0
CoA_ChromaScan,AAM404,,RAL6011,,RAL6011 RESEDA GREEN PART A,,,,0,0
CoA_ChromaScan,AAM41E,,MUNSELL N7.25,,LIGHT GREY PART A,,,,0,0
CoA_ChromaScan,AAM451,,RAL6025,,RAL6025 FERN GREEN PART A,,,,0,0
CoA_ChromaScan,AAM785,,RAL7031,,RAL7031 BLUE GREY PART A,,,,0,0
CoA_ChromaScan,AAM82N,,KNS D 80680(MSL4.9BG6.7/0.2),,GREY PART A,,,,0,0
CoA_ChromaScan,AAM85B,,JPMA 635,,BLUE GREY PART A,,,,0,0
CoA_ChromaScan,AAN08H,,MUNSELL 2.5B5/6,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAN231,,RAL8007,,RAL8007 FAWN BROWN PART A,,,,0,0
CoA_ChromaScan,AAN43V,,MUNSELL 10GY7.5/4,,MID GREEN PART A,,,,0,0
CoA_ChromaScan,AAN44W,,KNS D-42661,,GREEN PART A,,,,0,0
CoA_ChromaScan,AAN64A,,FEDERAL 16307,,AUTUMN GREY PART A,,,,0,0
CoA_ChromaScan,AAN75V,,KNS40750(0.3G7.7/1.1),,LIGHT GREYISH GREEN PART A,,,,0,0
CoA_ChromaScan,AAN75W,,KNS 80140,,BLACK PART A,,,,0,0
CoA_ChromaScan,AAO000,,MUNSELL 7.5R3/6,,RED PART A,,,,0,0
CoA_ChromaScan,AAO125,,MUNSELL 2.5PB5/6,,NIAGARA PART A,,,,0,0
CoA_ChromaScan,AAO181,,MUNSELL 5B6/4,,LIGHT BLUE PART A,,,,0,0
CoA_ChromaScan,AAO540,,MUNSELL 2.5YR6/13,,BRIGHT ORANGE PART A,,,,0,0
CoA_ChromaScan,AAO639,,RAL7045,,RAL7045 TELEGREY PART A,,,,0,0
CoA_ChromaScan,AAO969,,MUNSELL 7.5BG5/2,,GREY GREEN PART A,,,,0,0
CoA_ChromaScan,AAP12H,,IP GM MUNSELL 5B4/10,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAP43A,,MUNSELL 7.5YR3/6,,MEDIUM BROWN PART A,,,,0,0
CoA_ChromaScan,AAP63W,,JP MUNSELL 10B3/5,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAQ226,,RAL8002,,RAL8002 SIGNAL BROWN PART A,,,,0,0
CoA_ChromaScan,AAQ28K,,IP Q28K(APPROX 7.5BG5/4.5),,BLUE GREEN PART A,,,,0,0
CoA_ChromaScan,AAQ45Q,,MUNSELL 5B4/10,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAQ53N,,MUNSELL 10B5/4,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAQ58Q,,MUNSELL 2.5G7.2/2.2,,GREEN PART A,,,,0,0
CoA_ChromaScan,AAQ58T,,MUNSELL 0.0N7.5/0.1,,GREY PART A,,,,0,0
CoA_ChromaScan,AAQ808,,RAL7015,,RAL7015 SLATE GREY PART A,,,,0,0
CoA_ChromaScan,AAQ80C,,MUNSELL 5G5.5/6,,LIGHT GREEN PART A,,,,0,0
CoA_ChromaScan,AAQ99D,,KNS E15337,,RED PART A,,,,0,0
CoA_ChromaScan,AAR04U,,MUNSELL 5BG8/3,,LIGHT GREEN PART A,,,,0,0
CoA_ChromaScan,AAR36G,,MUNSELL 9.5YR7.6/1.1,,LIGHT GREY PART A,,,,0,0
CoA_ChromaScan,AAR39K,,KNS D29759 (9.4YR7.2/13.2),,YELLOW PART A,,,,0,0
CoA_ChromaScan,AAR41M,,JP MUNSELL 2.5PB3.5/10,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAR50V,,MUNSELL 5YR6/12,,ORANGE PART A,,,,0,0
CoA_ChromaScan,AAR70A,,MUNSELL 2.5Y8/10.2,,YELLOW PART A,,,,0,0
CoA_ChromaScan,AAS095,,RAL1018,,RAL1018 ZINC YELLOW PART A,,,,0,0
CoA_ChromaScan,AAS179,,RAL1017,,RAL1017 SAFFRON YELLOW PART A,,,,0,0
CoA_ChromaScan,AAS717,,RAL4003,,RAL4003 HEATHER VIOLET PART A,,,,0,0
CoA_ChromaScan,AAS74V,,KNS E-38684,,LIGHT GREEN PART A,,,,0,0
CoA_ChromaScan,AAS897,,MUNSELL 10B5/10,,LIGHT BLUE PART A,,,,0,0
CoA_ChromaScan,AAS951,,RAL5017,,RAL5017 TRAFFIC BLUE PART A,,,,0,0
CoA_ChromaScan,AAT302,,RAL7009,,RAL7009 GREEN GREY PART A,,,,0,0
CoA_ChromaScan,AAT364,,JP MUNSELL 7.5GY5.5/1,,YELLOW GREY PART A,,,,0,0
CoA_ChromaScan,AAU07J,,MUNSELL 10YR8/2,,LIGHT SAND PART A,,,,0,0
CoA_ChromaScan,AAU089,,MUNSELL 2.5Y9/4,,CREAM PART A,,,,0,0
CoA_ChromaScan,AAU36K,,MUNSELL 5Y8/14,,BRIGHT YELLOW PART A,,,,0,0
CoA_ChromaScan,AAU40Q,,MUNSELL N1.5,,BLACK PART A,,,,0,0
CoA_ChromaScan,AAV15B,,KNS D-28421,,BROWN PART A,,,,0,0
CoA_ChromaScan,AAV725,,MUNSELL N4,,DARK GREY PART A,,,,0,0
CoA_ChromaScan,AAW17G,,MUNSELL 8B4.5/3.25,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAW36T,,JP MUNSELL 10B6/7,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAW58A,,MUNSELL 7.5BG5/4.5,,BLUE GREEN PART A,,,,0,0
CoA_ChromaScan,AAW897,,BS381C 633,,BLUE GREY PART A,,,,0,0
CoA_ChromaScan,AAX01H,,KNS D30871,,AMBROSIA PART A,,,,0,0
CoA_ChromaScan,AAX17J,,MUNSELL 2.5PB4/10,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAX45B,,MUNSELL 7.5YR5/6,,BROWN PART A,,,,0,0
CoA_ChromaScan,AAX58F,,RAL2000,,RAL2000 YELLOW ORANGE PART A,,,,0,0
CoA_ChromaScan,AAX59F,,RAL3000,,RAL3000 FLAME RED PART A,,,,0,0
CoA_ChromaScan,AAX64A,,ANSI 61,,GREY PART A,,,,0,0
CoA_ChromaScan,AAX65H,,RAL7046,,RAL7046 TELEGREY PART A,,,,0,0
CoA_ChromaScan,AAX67A,,BS5252 00A07,,GREY PART A,,,,0,0
CoA_ChromaScan,AAX67H,,RAL7047,,RAL7047 TELEGREY PART A,,,,0,0
CoA_ChromaScan,AAX87F,,MUNSELL 2.5G6/2,,GREEN PART A,,,,0,0
CoA_ChromaScan,AAX97B,,MUNSELL 10GY6.5/3,,GREEN PART A,,,,0,0
CoA_ChromaScan,AAY05D,,MUNSELL N9.5,,WHITE PART A,,,,0,0
CoA_ChromaScan,AAY09R,,MUNSELL 5R4/13,,RED PART A,,,,0,0
CoA_ChromaScan,AAY16H,,NCS S4020B,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAY24B,,MUNSELL 2.5PB5/8.5,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAY299,,RAL8022,,RAL8022 BLACK BROWN PART A,,,,0,0
CoA_ChromaScan,AAY70J,,MUNSELL 7.5B4/4,,BLUE PART A,,,,0,0
CoA_ChromaScan,AAY86T,,KCC YS121,,YELLOW PART A,,,,0,0
CoA_ChromaScan,AAZ007,,RAL9010,,RAL9010 PURE WHITE PART A,,,,0,0
CoA_ChromaScan,AAZ016,,RAL9016,,RAL9016 TRAFFIC WHITE PART A,,,,0,0
CoA_ChromaScan,AAZ024,,RYLANDS3975,,BROKEN WHITE PART A,,,,0,0
CoA_ChromaScan,AAZ028,,RAL9003,,RAL9003 SIGNAL WHITE PART A,,,,0,0
CoA_ChromaScan,AAZ048,,NCS S3030B10G,,POWDER BLUE PART A,,,,0,0
CoA_ChromaScan,AAZ169,,NCS3020R90B,,BLUE FOG PART A,,,,0,0
CoA_ChromaScan,AAZ204,,MUNSELL 10GY8/4,,LIGHT GREEN PART A,,,,0,0
CoA_ChromaScan,AAZ215,,MUNSELL 2.5G8/2,,LIGHT GREEN PART A,,,,0,0
CoA_ChromaScan,AAZ554,,RAL2010,,RAL2010 SIGNAL ORANGE PART A,,,,0,0
CoA_ChromaScan,AAZ625,,RAL7042,,RAL7042 TRAFFIC GREY A PART A,,,,0,0
CoA_ChromaScan,AAZ638,,MUNSELL N7.0,,GREY PART A,,,,0,0
CoA_ChromaScan,AAZ651,,RAL7040,,RAL7040 WINDOW GREY PART A,,,,0,0
CoA_ChromaScan,AAZ771,,RAL6034,,RAL6034 PASTEL TURQUOISE PART A,,,,0,0
CoA_ChromaScan,AAZ903,,RAL9004,,RAL9004 SIGNAL BLACK PART A,,,,0,0
CoA_ChromaScan,AAZ912,,RAL7038,,RAL7038 AGATE GREY PART A,,,,0,0
CoA_ChromaScan,AAZ916,,RAL5024,,RAL5024 PASTEL BLUE PART A,,,,0,0
CoA_ChromaScan,AAZ919,,MUNSELL N5.5,,GREY PART A,,,,0,0
CoA_ChromaScan,CCB969,,IP LOCAL UF S87/080,,BLUE,,,,0,0
CoA_ChromaScan,CCD001,,MUNSELL N9,,OFF WHITE,,,,0,0
CoA_ChromaScan,CCD531,,BS4800 1.8E+52,,LAGOON,,,,0,0
CoA_ChromaScan,CCD913,,IP LOCAL UF S79/026,,SIGNAL BLUE,,,,0,0
CoA_ChromaScan,CCG938,,MUNSELL 5PB 3/6,,BLUE,,,,0,0
CoA_ChromaScan,CCH570,,IP H570,,GREEN,,,,0,0
CoA_ChromaScan,CCJ34U,,MUNSELL 7.5PB3.5/11,,VIOLET,,,,0,0
CoA_ChromaScan,CCM69M,,JOTUN 202,,IVORY,,,,0,0
CoA_ChromaScan,CCO139,,MUNSELL 7.5B6/8,,BLUE GROTTO,,,,0,0
CoA_ChromaScan,CCP275,,RAL8012,,RAL8012 RED BROWN,,,,0,0
CoA_ChromaScan,CCP38K,,KNS G-633012,,BLUE,,,,0,0
CoA_ChromaScan,CCP38L,,KNS G-164514,,RED,,,,0,0
CoA_ChromaScan,CCQ28B,,IP Q28B,,LIGHT BLUE,,,,0,0
CoA_ChromaScan,CCU20G,,MUNSELL 2.5PB5/8,,BLUE,,,,0,0
CoA_ChromaScan,CCX10Y,,MUNSELL 5PB2/6,,DARK BLUE,,,,0,0
CoA_ChromaScan,CCY58G,,CHUGOKU CS-643,,BLUE,,,,0,0
CoA_ChromaScan,CLB052,,BS4800 10B15,,GARDENIA,,,,0,0
CoA_ChromaScan,CLB117,,RAL1021,,RAL1021 YELLOW,,,,0,0
CoA_ChromaScan,CLB183,,BS381C 356,,GOLDEN YELLOW,,,,0,0
CoA_ChromaScan,CLB188,,RAL3015,,RAL3015 PINK,,,,0,0
CoA_ChromaScan,CLB291,,MUNSELL 5R4/14,,RED,,,,0,0
CoA_ChromaScan,CLB295,,BS381C 538,,ENSIGN RED,,,,0,0
CoA_ChromaScan,CLB299,,RAL3020,,RAL3020 TRAFFIC RED,,,,0,0
CoA_ChromaScan,CLB419,,IP LOCAL BR 016/4041,,LIGHT BLUE,,,,0,0
CoA_ChromaScan,CLB43U,,IP B43U,,HAZE GREY,,,,0,0
CoA_ChromaScan,CLB45N,,IP B45N,,DECK RED,,,,0,0
CoA_ChromaScan,CLB45P,,IP B45P,,DARK GREEN,,,,0,0
CoA_ChromaScan,CLB45Q,,IP B45Q,,PASTEL GREEN,,,,0,0
CoA_ChromaScan,CLB45U,,IP B45U,,OCEAN BLUE,,,,0,0
CoA_ChromaScan,CLB51N,,CATERPILLAR YELLOW,,YELLOW,,,,0,0
CoA_ChromaScan,CLB531,,FEDERAL 15200,,LIGHT BLUE,,,,0,0
CoA_ChromaScan,CLB558,,MUNSELL 2.5BG5/9,,GREEN,,,,0,0
